datetime,site_name,county,county_display,site_name_display,aqi,pm25,pseudo_anomaly,zscore_anomaly,isolation_forest_anomaly,anomaly_score,is_anomaly
2026-07-04 10:00:00,西屯測站,臺中市,臺中市,西屯測站,68.8,45.2,1,0,0,0.3333333333333333,0
2026-07-04 11:00:00,西屯測站,臺中市,臺中市,西屯測站,56.6,42.3,1,0,0,0.3333333333333333,0
2026-07-04 12:00:00,西屯測站,臺中市,臺中市,西屯測站,57.2,39.2,1,0,0,0.3333333333333333,0
2026-07-04 13:00:00,西屯測站,臺中市,臺中市,西屯測站,56.1,35.4,1,0,0,0.3333333333333333,0
2026-07-04 14:00:00,西屯測站,臺中市,臺中市,西屯測站,60.3,37.2,1,0,0,0.3333333333333333,0
2026-07-04 15:00:00,西屯測站,臺中市,臺中市,西屯測站,64.9,45.0,1,0,0,0.3333333333333333,0
2026-07-04 16:00:00,西屯測站,臺中市,臺中市,西屯測站,63.8,36.9,1,0,0,0.3333333333333333,0
2026-07-04 17:00:00,西屯測站,臺中市,臺中市,西屯測站,79.8,46.2,1,0,0,0.3333333333333333,0
2026-07-04 18:00:00,西屯測站,臺中市,臺中市,西屯測站,62.6,37.3,1,0,0,0.3333333333333333,0
2026-07-04 19:00:00,西屯測站,臺中市,臺中市,西屯測站,71.4,42.5,1,0,0,0.3333333333333333,0
2026-07-04 20:00:00,西屯測站,臺中市,臺中市,西屯測站,65.2,40.7,1,0,0,0.3333333333333333,0
2026-07-04 21:00:00,西屯測站,臺中市,臺中市,西屯測站,63.2,42.7,1,0,0,0.3333333333333333,0
2026-07-04 22:00:00,西屯測站,臺中市,臺中市,西屯測站,63.6,34.4,0,0,0,0.0,0
2026-07-04 23:00:00,西屯測站,臺中市,臺中市,西屯測站,59.2,35.1,1,0,0,0.3333333333333333,0
2026-07-05 00:00:00,西屯測站,臺中市,臺中市,西屯測站,58.8,42.5,1,0,0,0.3333333333333333,0
2026-07-05 01:00:00,西屯測站,臺中市,臺中市,西屯測站,54.4,39.6,1,1,0,0.6666666666666666,1
2026-07-05 02:00:00,西屯測站,臺中市,臺中市,西屯測站,53.3,36.1,1,0,0,0.3333333333333333,0
2026-07-05 03:00:00,西屯測站,臺中市,臺中市,西屯測站,56.9,40.4,1,0,0,0.3333333333333333,0
2026-07-05 04:00:00,西屯測站,臺中市,臺中市,西屯測站,57.4,37.5,1,0,0,0.3333333333333333,0
2026-07-05 05:00:00,西屯測站,臺中市,臺中市,西屯測站,65.0,44.3,1,0,0,0.3333333333333333,0
2026-07-05 06:00:00,西屯測站,臺中市,臺中市,西屯測站,65.2,37.5,1,0,0,0.3333333333333333,0
2026-07-05 07:00:00,西屯測站,臺中市,臺中市,西屯測站,74.5,43.5,1,0,0,0.3333333333333333,0
2026-07-05 08:00:00,西屯測站,臺中市,臺中市,西屯測站,66.7,39.6,1,0,0,0.3333333333333333,0
2026-07-05 09:00:00,西屯測站,臺中市,臺中市,西屯測站,76.1,41.4,1,0,0,0.3333333333333333,0
2026-07-05 10:00:00,西屯測站,臺中市,臺中市,西屯測站,75.4,38.3,1,0,0,0.3333333333333333,0
2026-07-05 11:00:00,西屯測站,臺中市,臺中市,西屯測站,56.4,39.8,1,0,0,0.3333333333333333,0
2026-07-05 12:00:00,西屯測站,臺中市,臺中市,西屯測站,64.4,36.9,1,0,0,0.3333333333333333,0
2026-07-05 13:00:00,西屯測站,臺中市,臺中市,西屯測站,51.3,30.3,0,0,0,0.0,0
2026-07-05 14:00:00,西屯測站,臺中市,臺中市,西屯測站,54.6,35.8,1,0,0,0.3333333333333333,0
2026-07-05 15:00:00,西屯測站,臺中市,臺中市,西屯測站,59.5,39.7,1,0,0,0.3333333333333333,0
2026-07-05 16:00:00,西屯測站,臺中市,臺中市,西屯測站,64.1,37.4,1,0,0,0.3333333333333333,0
2026-07-05 17:00:00,西屯測站,臺中市,臺中市,西屯測站,70.9,38.9,1,0,0,0.3333333333333333,0
2026-07-05 18:00:00,西屯測站,臺中市,臺中市,西屯測站,81.0,49.4,1,1,1,1.0,1
2026-07-05 19:00:00,西屯測站,臺中市,臺中市,西屯測站,69.7,42.0,1,0,0,0.3333333333333333,0
2026-07-05 20:00:00,西屯測站,臺中市,臺中市,西屯測站,59.8,38.6,1,0,0,0.3333333333333333,0
2026-07-05 21:00:00,西屯測站,臺中市,臺中市,西屯測站,62.7,40.8,1,1,0,0.6666666666666666,1
2026-07-05 22:00:00,西屯測站,臺中市,臺中市,西屯測站,56.9,41.0,1,0,0,0.3333333333333333,0
2026-07-05 23:00:00,西屯測站,臺中市,臺中市,西屯測站,63.8,40.8,1,0,0,0.3333333333333333,0
2026-07-06 00:00:00,西屯測站,臺中市,臺中市,西屯測站,72.2,45.6,1,0,0,0.3333333333333333,0
2026-07-06 01:00:00,西屯測站,臺中市,臺中市,西屯測站,68.9,36.3,1,0,0,0.3333333333333333,0
2026-07-06 02:00:00,西屯測站,臺中市,臺中市,西屯測站,66.6,40.7,1,0,0,0.3333333333333333,0
2026-07-06 03:00:00,西屯測站,臺中市,臺中市,西屯測站,65.3,28.6,0,1,0,0.3333333333333333,0
2026-07-06 04:00:00,西屯測站,臺中市,臺中市,西屯測站,69.0,44.7,1,1,0,0.6666666666666666,1
2026-07-06 05:00:00,西屯測站,臺中市,臺中市,西屯測站,69.5,42.5,1,0,0,0.3333333333333333,0
2026-07-06 06:00:00,西屯測站,臺中市,臺中市,西屯測站,75.4,38.6,1,0,0,0.3333333333333333,0
2026-07-06 07:00:00,西屯測站,臺中市,臺中市,西屯測站,79.8,47.0,1,0,0,0.3333333333333333,0
2026-07-06 08:00:00,西屯測站,臺中市,臺中市,西屯測站,79.1,41.2,1,0,0,0.3333333333333333,0
2026-07-06 09:00:00,西屯測站,臺中市,臺中市,西屯測站,79.5,47.3,1,0,0,0.3333333333333333,0
2026-07-06 10:00:00,西屯測站,臺中市,臺中市,西屯測站,85.9,41.2,1,0,0,0.3333333333333333,0
2026-07-06 11:00:00,西屯測站,臺中市,臺中市,西屯測站,72.5,34.8,0,0,0,0.0,0
2026-07-06 12:00:00,西屯測站,臺中市,臺中市,西屯測站,75.7,47.7,1,1,0,0.6666666666666666,1
2026-07-06 13:00:00,西屯測站,臺中市,臺中市,西屯測站,85.1,44.8,1,0,0,0.3333333333333333,0
2026-07-06 14:00:00,西屯測站,臺中市,臺中市,西屯測站,77.1,42.7,1,0,0,0.3333333333333333,0
2026-07-06 15:00:00,西屯測站,臺中市,臺中市,西屯測站,74.3,48.1,1,0,0,0.3333333333333333,0
2026-07-06 16:00:00,西屯測站,臺中市,臺中市,西屯測站,80.2,44.8,1,0,0,0.3333333333333333,0
2026-07-06 17:00:00,西屯測站,臺中市,臺中市,西屯測站,82.6,47.1,1,0,0,0.3333333333333333,0
2026-07-06 18:00:00,西屯測站,臺中市,臺中市,西屯測站,82.5,36.9,1,0,0,0.3333333333333333,0
2026-07-06 19:00:00,西屯測站,臺中市,臺中市,西屯測站,83.0,43.8,1,0,0,0.3333333333333333,0
2026-07-06 20:00:00,西屯測站,臺中市,臺中市,西屯測站,75.8,44.8,1,0,0,0.3333333333333333,0
2026-07-06 21:00:00,西屯測站,臺中市,臺中市,西屯測站,85.7,45.2,1,0,0,0.3333333333333333,0
2026-07-06 22:00:00,西屯測站,臺中市,臺中市,西屯測站,79.3,39.8,1,0,0,0.3333333333333333,0
2026-07-06 23:00:00,西屯測站,臺中市,臺中市,西屯測站,81.2,42.8,1,0,0,0.3333333333333333,0
2026-07-07 00:00:00,西屯測站,臺中市,臺中市,西屯測站,77.8,39.9,1,0,0,0.3333333333333333,0
2026-07-07 01:00:00,西屯測站,臺中市,臺中市,西屯測站,70.8,42.8,1,0,0,0.3333333333333333,0
2026-07-07 02:00:00,西屯測站,臺中市,臺中市,西屯測站,82.4,44.0,1,0,0,0.3333333333333333,0
2026-07-07 03:00:00,西屯測站,臺中市,臺中市,西屯測站,81.4,42.9,1,0,0,0.3333333333333333,0
2026-07-07 04:00:00,西屯測站,臺中市,臺中市,西屯測站,75.6,47.3,1,0,0,0.3333333333333333,0
2026-07-07 05:00:00,西屯測站,臺中市,臺中市,西屯測站,84.6,48.3,1,0,0,0.3333333333333333,0
2026-07-07 06:00:00,西屯測站,臺中市,臺中市,西屯測站,90.0,47.4,1,0,0,0.3333333333333333,0
2026-07-07 07:00:00,西屯測站,臺中市,臺中市,西屯測站,78.1,42.0,1,0,0,0.3333333333333333,0
2026-07-07 08:00:00,西屯測站,臺中市,臺中市,西屯測站,85.9,42.1,1,0,0,0.3333333333333333,0
2026-07-07 09:00:00,西屯測站,臺中市,臺中市,西屯測站,87.7,43.2,1,0,0,0.3333333333333333,0
2026-07-07 10:00:00,西屯測站,臺中市,臺中市,西屯測站,71.7,43.0,1,0,0,0.3333333333333333,0
2026-07-07 11:00:00,西屯測站,臺中市,臺中市,西屯測站,72.4,41.7,1,0,0,0.3333333333333333,0
2026-07-07 12:00:00,西屯測站,臺中市,臺中市,西屯測站,71.7,33.2,0,0,0,0.0,0
2026-07-07 13:00:00,西屯測站,臺中市,臺中市,西屯測站,82.1,39.1,1,0,0,0.3333333333333333,0
2026-07-07 14:00:00,西屯測站,臺中市,臺中市,西屯測站,81.1,43.2,1,0,0,0.3333333333333333,0
2026-07-07 15:00:00,西屯測站,臺中市,臺中市,西屯測站,84.3,41.4,1,0,0,0.3333333333333333,0
2026-07-07 16:00:00,西屯測站,臺中市,臺中市,西屯測站,78.3,41.0,1,0,0,0.3333333333333333,0
2026-07-07 17:00:00,西屯測站,臺中市,臺中市,西屯測站,87.4,43.8,1,0,0,0.3333333333333333,0
2026-07-07 18:00:00,西屯測站,臺中市,臺中市,西屯測站,88.1,42.8,1,0,0,0.3333333333333333,0
2026-07-07 19:00:00,西屯測站,臺中市,臺中市,西屯測站,82.5,45.1,1,0,0,0.3333333333333333,0
2026-07-07 20:00:00,西屯測站,臺中市,臺中市,西屯測站,84.2,41.1,1,0,0,0.3333333333333333,0
2026-07-07 21:00:00,西屯測站,臺中市,臺中市,西屯測站,76.1,42.7,1,0,0,0.3333333333333333,0
2026-07-07 22:00:00,西屯測站,臺中市,臺中市,西屯測站,78.3,40.6,1,0,0,0.3333333333333333,0
2026-07-07 23:00:00,西屯測站,臺中市,臺中市,西屯測站,74.7,36.4,1,0,0,0.3333333333333333,0
2026-07-08 00:00:00,西屯測站,臺中市,臺中市,西屯測站,73.9,43.5,1,0,0,0.3333333333333333,0
2026-07-08 01:00:00,西屯測站,臺中市,臺中市,西屯測站,56.9,33.9,0,0,0,0.0,0
2026-07-08 02:00:00,西屯測站,臺中市,臺中市,西屯測站,70.3,47.4,1,1,0,0.6666666666666666,1
2026-07-08 03:00:00,西屯測站,臺中市,臺中市,西屯測站,72.0,41.2,1,0,0,0.3333333333333333,0
2026-07-08 04:00:00,西屯測站,臺中市,臺中市,西屯測站,79.6,42.9,1,0,0,0.3333333333333333,0
2026-07-08 05:00:00,西屯測站,臺中市,臺中市,西屯測站,75.7,43.3,1,0,0,0.3333333333333333,0
2026-07-08 06:00:00,西屯測站,臺中市,臺中市,西屯測站,81.8,43.3,1,0,0,0.3333333333333333,0
2026-07-08 07:00:00,西屯測站,臺中市,臺中市,西屯測站,78.8,47.1,1,0,0,0.3333333333333333,0
2026-07-08 08:00:00,西屯測站,臺中市,臺中市,西屯測站,77.8,43.8,1,0,0,0.3333333333333333,0
2026-07-08 09:00:00,西屯測站,臺中市,臺中市,西屯測站,80.8,42.3,1,0,0,0.3333333333333333,0
2026-07-08 10:00:00,西屯測站,臺中市,臺中市,西屯測站,82.5,44.0,1,0,0,0.3333333333333333,0
2026-07-08 11:00:00,西屯測站,臺中市,臺中市,西屯測站,70.8,35.4,1,0,0,0.3333333333333333,0
2026-07-08 12:00:00,西屯測站,臺中市,臺中市,西屯測站,73.4,43.6,1,0,0,0.3333333333333333,0
2026-07-08 13:00:00,西屯測站,臺中市,臺中市,西屯測站,70.9,43.6,1,0,0,0.3333333333333333,0
2026-07-08 14:00:00,西屯測站,臺中市,臺中市,西屯測站,73.6,44.9,1,0,0,0.3333333333333333,0
2026-07-08 15:00:00,西屯測站,臺中市,臺中市,西屯測站,79.5,43.8,1,0,0,0.3333333333333333,0
2026-07-08 16:00:00,西屯測站,臺中市,臺中市,西屯測站,80.1,49.3,1,0,0,0.3333333333333333,0
2026-07-08 17:00:00,西屯測站,臺中市,臺中市,西屯測站,75.9,39.7,1,0,0,0.3333333333333333,0
2026-07-08 18:00:00,西屯測站,臺中市,臺中市,西屯測站,80.2,47.2,1,0,0,0.3333333333333333,0
2026-07-08 19:00:00,西屯測站,臺中市,臺中市,西屯測站,77.8,43.0,1,0,0,0.3333333333333333,0
2026-07-08 20:00:00,西屯測站,臺中市,臺中市,西屯測站,69.0,39.1,1,0,0,0.3333333333333333,0
2026-07-08 21:00:00,西屯測站,臺中市,臺中市,西屯測站,66.0,43.2,1,0,0,0.3333333333333333,0
2026-07-08 22:00:00,西屯測站,臺中市,臺中市,西屯測站,65.8,44.9,1,0,0,0.3333333333333333,0
2026-07-08 23:00:00,西屯測站,臺中市,臺中市,西屯測站,65.1,42.9,1,0,0,0.3333333333333333,0
2026-07-09 00:00:00,西屯測站,臺中市,臺中市,西屯測站,59.8,37.0,1,0,0,0.3333333333333333,0
2026-07-09 01:00:00,西屯測站,臺中市,臺中市,西屯測站,64.7,38.1,1,0,0,0.3333333333333333,0
2026-07-09 02:00:00,西屯測站,臺中市,臺中市,西屯測站,67.0,39.5,1,0,0,0.3333333333333333,0
2026-07-09 03:00:00,西屯測站,臺中市,臺中市,西屯測站,61.8,37.3,1,0,0,0.3333333333333333,0
2026-07-09 04:00:00,西屯測站,臺中市,臺中市,西屯測站,72.1,48.0,1,0,0,0.3333333333333333,0
2026-07-09 05:00:00,西屯測站,臺中市,臺中市,西屯測站,74.2,39.2,1,0,0,0.3333333333333333,0
2026-07-09 06:00:00,西屯測站,臺中市,臺中市,西屯測站,76.7,43.5,1,0,0,0.3333333333333333,0
2026-07-09 07:00:00,西屯測站,臺中市,臺中市,西屯測站,69.4,36.9,1,0,0,0.3333333333333333,0
2026-07-09 08:00:00,西屯測站,臺中市,臺中市,西屯測站,70.3,44.4,1,0,0,0.3333333333333333,0
2026-07-09 09:00:00,西屯測站,臺中市,臺中市,西屯測站,69.5,39.2,1,0,0,0.3333333333333333,0
2026-07-09 10:00:00,西屯測站,臺中市,臺中市,西屯測站,71.0,44.6,1,0,0,0.3333333333333333,0
2026-07-09 11:00:00,西屯測站,臺中市,臺中市,西屯測站,66.3,36.9,1,0,0,0.3333333333333333,0
2026-07-09 12:00:00,西屯測站,臺中市,臺中市,西屯測站,51.8,42.2,1,0,0,0.3333333333333333,0
2026-07-09 13:00:00,西屯測站,臺中市,臺中市,西屯測站,62.6,38.4,1,0,0,0.3333333333333333,0
2026-07-09 14:00:00,西屯測站,臺中市,臺中市,西屯測站,63.8,40.6,1,0,0,0.3333333333333333,0
2026-07-09 15:00:00,西屯測站,臺中市,臺中市,西屯測站,59.7,40.3,1,0,0,0.3333333333333333,0
2026-07-09 16:00:00,西屯測站,臺中市,臺中市,西屯測站,76.6,42.5,1,0,0,0.3333333333333333,0
2026-07-09 17:00:00,西屯測站,臺中市,臺中市,西屯測站,71.0,46.9,1,0,0,0.3333333333333333,0
2026-07-09 18:00:00,西屯測站,臺中市,臺中市,西屯測站,83.2,50.0,1,0,0,0.3333333333333333,0
2026-07-09 19:00:00,西屯測站,臺中市,臺中市,西屯測站,74.7,39.1,1,0,0,0.3333333333333333,0
2026-07-09 20:00:00,西屯測站,臺中市,臺中市,西屯測站,65.4,38.4,1,0,0,0.3333333333333333,0
2026-07-09 21:00:00,西屯測站,臺中市,臺中市,西屯測站,63.5,40.5,1,0,0,0.3333333333333333,0
2026-07-09 22:00:00,西屯測站,臺中市,臺中市,西屯測站,65.8,38.5,1,0,0,0.3333333333333333,0
2026-07-09 23:00:00,西屯測站,臺中市,臺中市,西屯測站,61.5,40.0,1,0,0,0.3333333333333333,0
2026-07-10 00:00:00,西屯測站,臺中市,臺中市,西屯測站,58.6,37.5,1,0,0,0.3333333333333333,0
2026-07-10 01:00:00,西屯測站,臺中市,臺中市,西屯測站,61.9,39.2,1,0,0,0.3333333333333333,0
2026-07-10 02:00:00,西屯測站,臺中市,臺中市,西屯測站,67.6,38.5,1,0,0,0.3333333333333333,0
2026-07-10 03:00:00,西屯測站,臺中市,臺中市,西屯測站,60.5,46.1,1,0,0,0.3333333333333333,0
2026-07-10 04:00:00,西屯測站,臺中市,臺中市,西屯測站,64.7,35.0,0,0,0,0.0,0
2026-07-10 05:00:00,西屯測站,臺中市,臺中市,西屯測站,69.7,44.9,1,0,0,0.3333333333333333,0
2026-07-10 06:00:00,西屯測站,臺中市,臺中市,西屯測站,81.6,41.0,1,0,0,0.3333333333333333,0
2026-07-10 07:00:00,西屯測站,臺中市,臺中市,西屯測站,67.3,41.0,1,0,0,0.3333333333333333,0
2026-07-10 08:00:00,西屯測站,臺中市,臺中市,西屯測站,83.9,46.1,1,0,0,0.3333333333333333,0
2026-07-10 09:00:00,西屯測站,臺中市,臺中市,西屯測站,70.3,43.2,1,0,0,0.3333333333333333,0
2026-07-10 10:00:00,西屯測站,臺中市,臺中市,西屯測站,67.8,37.4,1,0,0,0.3333333333333333,0
2026-07-10 11:00:00,西屯測站,臺中市,臺中市,西屯測站,72.8,41.3,1,0,0,0.3333333333333333,0
2026-07-10 12:00:00,西屯測站,臺中市,臺中市,西屯測站,61.4,41.0,1,0,0,0.3333333333333333,0
2026-07-10 13:00:00,西屯測站,臺中市,臺中市,西屯測站,60.6,40.9,1,0,0,0.3333333333333333,0
2026-07-10 14:00:00,西屯測站,臺中市,臺中市,西屯測站,63.9,42.7,1,0,0,0.3333333333333333,0
2026-07-10 15:00:00,西屯測站,臺中市,臺中市,西屯測站,68.3,46.2,1,0,0,0.3333333333333333,0
2026-07-10 16:00:00,西屯測站,臺中市,臺中市,西屯測站,79.7,46.5,1,0,0,0.3333333333333333,0
2026-07-10 17:00:00,西屯測站,臺中市,臺中市,西屯測站,85.0,44.5,1,0,0,0.3333333333333333,0
2026-07-10 18:00:00,西屯測站,臺中市,臺中市,西屯測站,69.6,35.9,1,0,0,0.3333333333333333,0
2026-07-10 19:00:00,西屯測站,臺中市,臺中市,西屯測站,86.8,46.1,1,0,0,0.3333333333333333,0
2026-07-10 20:00:00,西屯測站,臺中市,臺中市,西屯測站,75.1,38.3,1,0,0,0.3333333333333333,0
2026-07-10 21:00:00,西屯測站,臺中市,臺中市,西屯測站,74.3,43.6,1,0,0,0.3333333333333333,0
2026-07-10 22:00:00,西屯測站,臺中市,臺中市,西屯測站,67.0,40.7,1,0,0,0.3333333333333333,0
2026-07-10 23:00:00,西屯測站,臺中市,臺中市,西屯測站,65.3,41.8,1,0,0,0.3333333333333333,0
2026-07-11 00:00:00,西屯測站,臺中市,臺中市,西屯測站,74.0,43.2,1,0,0,0.3333333333333333,0
2026-07-11 01:00:00,西屯測站,臺中市,臺中市,西屯測站,56.9,39.6,1,0,0,0.3333333333333333,0
2026-07-11 02:00:00,西屯測站,臺中市,臺中市,西屯測站,62.2,34.9,0,0,0,0.0,0
2026-07-11 03:00:00,西屯測站,臺中市,臺中市,西屯測站,72.2,37.8,1,0,0,0.3333333333333333,0
2026-07-11 04:00:00,西屯測站,臺中市,臺中市,西屯測站,69.3,43.4,1,0,0,0.3333333333333333,0
2026-07-11 05:00:00,西屯測站,臺中市,臺中市,西屯測站,65.4,38.2,1,0,0,0.3333333333333333,0
2026-07-11 06:00:00,西屯測站,臺中市,臺中市,西屯測站,77.2,43.0,1,0,0,0.3333333333333333,0
2026-07-11 07:00:00,西屯測站,臺中市,臺中市,西屯測站,73.9,49.3,1,0,0,0.3333333333333333,0
2026-07-11 08:00:00,西屯測站,臺中市,臺中市,西屯測站,80.4,48.2,1,0,0,0.3333333333333333,0
2026-07-11 09:00:00,西屯測站,臺中市,臺中市,西屯測站,82.0,42.9,1,0,0,0.3333333333333333,0
2026-07-11 10:00:00,西屯測站,臺中市,臺中市,西屯測站,63.5,37.9,1,0,0,0.3333333333333333,0
2026-07-11 11:00:00,西屯測站,臺中市,臺中市,西屯測站,62.0,38.6,1,0,0,0.3333333333333333,0
2026-07-11 12:00:00,西屯測站,臺中市,臺中市,西屯測站,68.1,39.6,1,0,0,0.3333333333333333,0
2026-07-11 13:00:00,西屯測站,臺中市,臺中市,西屯測站,69.0,36.7,1,0,0,0.3333333333333333,0
2026-07-11 14:00:00,西屯測站,臺中市,臺中市,西屯測站,62.6,40.1,1,0,0,0.3333333333333333,0
2026-07-11 15:00:00,西屯測站,臺中市,臺中市,西屯測站,71.1,40.1,1,0,0,0.3333333333333333,0
2026-07-11 16:00:00,西屯測站,臺中市,臺中市,西屯測站,78.1,40.1,1,0,0,0.3333333333333333,0
2026-07-11 17:00:00,西屯測站,臺中市,臺中市,西屯測站,79.1,46.5,1,0,0,0.3333333333333333,0
2026-07-11 18:00:00,西屯測站,臺中市,臺中市,西屯測站,74.7,37.5,1,0,0,0.3333333333333333,0
2026-07-11 19:00:00,西屯測站,臺中市,臺中市,西屯測站,86.1,47.7,1,0,0,0.3333333333333333,0
2026-07-11 20:00:00,西屯測站,臺中市,臺中市,西屯測站,72.2,41.3,1,0,0,0.3333333333333333,0
2026-07-11 21:00:00,西屯測站,臺中市,臺中市,西屯測站,74.3,39.0,1,0,0,0.3333333333333333,0
2026-07-11 22:00:00,西屯測站,臺中市,臺中市,西屯測站,68.0,37.2,1,0,0,0.3333333333333333,0
2026-07-11 23:00:00,西屯測站,臺中市,臺中市,西屯測站,67.0,40.6,1,0,0,0.3333333333333333,0
2026-07-12 00:00:00,西屯測站,臺中市,臺中市,西屯測站,67.5,38.0,1,0,0,0.3333333333333333,0
2026-07-12 01:00:00,西屯測站,臺中市,臺中市,西屯測站,58.9,36.1,1,0,0,0.3333333333333333,0
2026-07-12 02:00:00,西屯測站,臺中市,臺中市,西屯測站,63.2,37.5,1,0,0,0.3333333333333333,0
2026-07-12 03:00:00,西屯測站,臺中市,臺中市,西屯測站,68.2,40.7,1,0,0,0.3333333333333333,0
2026-07-12 04:00:00,西屯測站,臺中市,臺中市,西屯測站,60.7,45.1,1,0,0,0.3333333333333333,0
2026-07-12 05:00:00,西屯測站,臺中市,臺中市,西屯測站,74.7,40.0,1,0,0,0.3333333333333333,0
2026-07-12 06:00:00,西屯測站,臺中市,臺中市,西屯測站,72.2,40.3,1,0,0,0.3333333333333333,0
2026-07-12 07:00:00,西屯測站,臺中市,臺中市,西屯測站,76.7,43.9,1,0,0,0.3333333333333333,0
2026-07-12 08:00:00,西屯測站,臺中市,臺中市,西屯測站,72.3,44.7,1,0,0,0.3333333333333333,0
2026-07-12 09:00:00,西屯測站,臺中市,臺中市,西屯測站,76.5,39.1,1,0,0,0.3333333333333333,0
2026-07-12 10:00:00,西屯測站,臺中市,臺中市,西屯測站,76.6,43.5,1,0,0,0.3333333333333333,0
2026-07-12 11:00:00,西屯測站,臺中市,臺中市,西屯測站,81.4,39.9,1,0,0,0.3333333333333333,0
2026-07-12 12:00:00,西屯測站,臺中市,臺中市,西屯測站,77.3,46.9,1,0,0,0.3333333333333333,0
2026-07-12 13:00:00,西屯測站,臺中市,臺中市,西屯測站,76.5,40.1,1,0,0,0.3333333333333333,0
2026-07-12 14:00:00,西屯測站,臺中市,臺中市,西屯測站,69.1,38.1,1,0,0,0.3333333333333333,0
2026-07-12 15:00:00,西屯測站,臺中市,臺中市,西屯測站,73.6,40.7,1,0,0,0.3333333333333333,0
2026-07-12 16:00:00,西屯測站,臺中市,臺中市,西屯測站,69.4,37.9,1,0,0,0.3333333333333333,0
2026-07-12 17:00:00,西屯測站,臺中市,臺中市,西屯測站,72.5,40.4,1,0,0,0.3333333333333333,0
2026-07-12 18:00:00,西屯測站,臺中市,臺中市,西屯測站,70.1,40.2,1,0,0,0.3333333333333333,0
2026-07-12 19:00:00,西屯測站,臺中市,臺中市,西屯測站,68.6,39.2,1,0,0,0.3333333333333333,0
2026-07-12 20:00:00,西屯測站,臺中市,臺中市,西屯測站,79.8,43.0,1,0,0,0.3333333333333333,0
2026-07-12 21:00:00,西屯測站,臺中市,臺中市,西屯測站,64.1,37.0,1,0,0,0.3333333333333333,0
2026-07-12 22:00:00,西屯測站,臺中市,臺中市,西屯測站,80.0,45.0,1,0,0,0.3333333333333333,0
2026-07-12 23:00:00,西屯測站,臺中市,臺中市,西屯測站,57.6,37.7,1,1,0,0.6666666666666666,1
2026-07-13 00:00:00,西屯測站,臺中市,臺中市,西屯測站,80.3,43.0,1,1,0,0.6666666666666666,1
2026-07-13 01:00:00,西屯測站,臺中市,臺中市,西屯測站,74.2,41.7,1,0,0,0.3333333333333333,0
2026-07-13 02:00:00,西屯測站,臺中市,臺中市,西屯測站,73.6,44.0,1,0,0,0.3333333333333333,0
2026-07-13 03:00:00,西屯測站,臺中市,臺中市,西屯測站,72.6,43.4,1,0,0,0.3333333333333333,0
2026-07-13 04:00:00,西屯測站,臺中市,臺中市,西屯測站,77.7,43.7,1,0,0,0.3333333333333333,0
2026-07-13 05:00:00,西屯測站,臺中市,臺中市,西屯測站,72.8,42.2,1,0,0,0.3333333333333333,0
2026-07-13 06:00:00,西屯測站,臺中市,臺中市,西屯測站,79.7,43.2,1,0,0,0.3333333333333333,0
2026-07-13 07:00:00,西屯測站,臺中市,臺中市,西屯測站,76.0,44.0,1,0,0,0.3333333333333333,0
2026-07-13 08:00:00,西屯測站,臺中市,臺中市,西屯測站,80.2,40.7,1,0,0,0.3333333333333333,0
2026-07-13 09:00:00,西屯測站,臺中市,臺中市,西屯測站,83.1,43.6,1,0,0,0.3333333333333333,0
2026-07-13 10:00:00,西屯測站,臺中市,臺中市,西屯測站,72.7,38.2,1,0,0,0.3333333333333333,0
2026-07-13 11:00:00,西屯測站,臺中市,臺中市,西屯測站,70.8,39.0,1,0,0,0.3333333333333333,0
2026-07-13 12:00:00,西屯測站,臺中市,臺中市,西屯測站,71.5,39.9,1,0,0,0.3333333333333333,0
2026-07-13 13:00:00,西屯測站,臺中市,臺中市,西屯測站,70.8,43.3,1,0,0,0.3333333333333333,0
2026-07-13 14:00:00,西屯測站,臺中市,臺中市,西屯測站,67.7,43.1,1,0,0,0.3333333333333333,0
2026-07-13 15:00:00,西屯測站,臺中市,臺中市,西屯測站,64.4,41.3,1,0,0,0.3333333333333333,0
2026-07-13 16:00:00,西屯測站,臺中市,臺中市,西屯測站,71.5,45.1,1,0,0,0.3333333333333333,0
2026-07-13 17:00:00,西屯測站,臺中市,臺中市,西屯測站,72.8,34.7,0,1,0,0.3333333333333333,0
2026-07-13 18:00:00,西屯測站,臺中市,臺中市,西屯測站,82.6,41.9,1,0,0,0.3333333333333333,0
2026-07-13 19:00:00,西屯測站,臺中市,臺中市,西屯測站,80.8,43.9,1,0,0,0.3333333333333333,0
2026-07-13 20:00:00,西屯測站,臺中市,臺中市,西屯測站,72.4,43.7,1,0,0,0.3333333333333333,0
2026-07-13 21:00:00,西屯測站,臺中市,臺中市,西屯測站,68.7,43.0,1,0,0,0.3333333333333333,0
2026-07-13 22:00:00,西屯測站,臺中市,臺中市,西屯測站,69.6,40.5,1,0,0,0.3333333333333333,0
2026-07-13 23:00:00,西屯測站,臺中市,臺中市,西屯測站,61.4,39.4,1,0,0,0.3333333333333333,0
2026-07-14 00:00:00,西屯測站,臺中市,臺中市,西屯測站,71.0,40.8,1,0,0,0.3333333333333333,0
2026-07-14 01:00:00,西屯測站,臺中市,臺中市,西屯測站,74.8,36.9,1,0,0,0.3333333333333333,0
