datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display
2026-07-06 15:00:00,花蓮測站,花蓮縣,55.2,26.8,52.1,50.2,0.586,2.5,153.0,Sample Data,花蓮縣,花蓮測站
2026-07-06 16:00:00,花蓮測站,花蓮縣,44.1,24.0,44.9,52.7,0.479,3.46,242.2,Sample Data,花蓮縣,花蓮測站
2026-07-06 17:00:00,花蓮測站,花蓮縣,54.3,25.3,37.0,44.8,0.502,3.97,148.9,Sample Data,花蓮縣,花蓮測站
2026-07-06 18:00:00,花蓮測站,花蓮縣,49.6,21.5,40.4,48.6,0.506,1.94,207.9,Sample Data,花蓮縣,花蓮測站
2026-07-06 19:00:00,花蓮測站,花蓮縣,54.3,24.6,47.1,51.7,0.414,2.64,128.4,Sample Data,花蓮縣,花蓮測站
2026-07-06 20:00:00,花蓮測站,花蓮縣,55.0,25.6,44.3,52.5,0.576,1.82,273.6,Sample Data,花蓮縣,花蓮測站
2026-07-06 21:00:00,花蓮測站,花蓮縣,52.4,24.2,43.1,44.2,0.579,2.04,286.9,Sample Data,花蓮縣,花蓮測站
2026-07-06 22:00:00,花蓮測站,花蓮縣,49.2,15.9,22.9,46.8,0.493,3.1,195.3,Sample Data,花蓮縣,花蓮測站
2026-07-06 23:00:00,花蓮測站,花蓮縣,52.4,20.0,37.9,50.6,0.539,2.36,218.8,Sample Data,花蓮縣,花蓮測站
2026-07-07 00:00:00,花蓮測站,花蓮縣,40.2,19.6,25.7,49.6,0.385,3.45,184.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 01:00:00,花蓮測站,花蓮縣,41.3,18.8,34.4,42.7,0.465,4.54,254.1,Sample Data,花蓮縣,花蓮測站
2026-07-07 02:00:00,花蓮測站,花蓮縣,46.8,21.2,35.0,42.8,0.531,3.48,218.6,Sample Data,花蓮縣,花蓮測站
2026-07-07 03:00:00,花蓮測站,花蓮縣,49.7,24.8,38.4,33.8,0.544,3.15,227.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 04:00:00,花蓮測站,花蓮縣,50.5,27.7,37.1,31.0,0.487,2.21,262.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 05:00:00,花蓮測站,花蓮縣,49.4,23.0,40.8,39.6,0.562,3.15,230.7,Sample Data,花蓮縣,花蓮測站
2026-07-07 06:00:00,花蓮測站,花蓮縣,52.3,26.7,39.9,31.4,0.495,1.69,67.9,Sample Data,花蓮縣,花蓮測站
2026-07-07 07:00:00,花蓮測站,花蓮縣,47.1,20.3,34.4,31.4,0.524,3.3,258.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 08:00:00,花蓮測站,花蓮縣,63.2,22.1,41.0,45.0,0.533,1.56,294.8,Sample Data,花蓮縣,花蓮測站
2026-07-07 09:00:00,花蓮測站,花蓮縣,57.0,23.5,44.5,38.5,0.535,3.26,271.5,Sample Data,花蓮縣,花蓮測站
2026-07-07 10:00:00,花蓮測站,花蓮縣,55.8,26.2,52.7,32.7,0.518,2.17,303.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 11:00:00,花蓮測站,花蓮縣,52.4,22.1,39.1,32.5,0.58,2.34,220.7,Sample Data,花蓮縣,花蓮測站
2026-07-07 12:00:00,花蓮測站,花蓮縣,41.5,22.9,32.0,37.6,0.421,2.47,9.2,Sample Data,花蓮縣,花蓮測站
2026-07-07 13:00:00,花蓮測站,花蓮縣,57.7,25.2,51.2,37.5,0.497,0.81,315.7,Sample Data,花蓮縣,花蓮測站
2026-07-07 14:00:00,花蓮測站,花蓮縣,57.5,29.0,53.8,45.3,0.607,2.58,297.4,Sample Data,花蓮縣,花蓮測站
2026-07-07 15:00:00,花蓮測站,花蓮縣,44.1,24.4,46.2,49.5,0.408,2.4,272.8,Sample Data,花蓮縣,花蓮測站
2026-07-07 16:00:00,花蓮測站,花蓮縣,49.6,20.5,31.6,52.1,0.535,2.75,194.0,Sample Data,花蓮縣,花蓮測站
2026-07-07 17:00:00,花蓮測站,花蓮縣,64.3,26.2,53.5,52.9,0.688,2.74,290.4,Sample Data,花蓮縣,花蓮測站
2026-07-07 18:00:00,花蓮測站,花蓮縣,53.5,27.9,41.7,49.7,0.497,2.0,43.5,Sample Data,花蓮縣,花蓮測站
2026-07-07 19:00:00,花蓮測站,花蓮縣,59.2,26.9,46.7,52.3,0.652,2.61,350.1,Sample Data,花蓮縣,花蓮測站
2026-07-07 20:00:00,花蓮測站,花蓮縣,52.5,21.9,32.2,56.6,0.492,2.1,356.7,Sample Data,花蓮縣,花蓮測站
2026-07-07 21:00:00,花蓮測站,花蓮縣,45.0,22.1,39.9,51.4,0.463,2.99,314.1,Sample Data,花蓮縣,花蓮測站
2026-07-07 22:00:00,花蓮測站,花蓮縣,51.7,22.2,33.1,48.9,0.505,3.18,283.6,Sample Data,花蓮縣,花蓮測站
2026-07-07 23:00:00,花蓮測站,花蓮縣,42.9,20.3,33.1,31.2,0.482,3.45,292.7,Sample Data,花蓮縣,花蓮測站
2026-07-08 00:00:00,花蓮測站,花蓮縣,46.8,26.8,50.4,47.8,0.527,2.53,357.6,Sample Data,花蓮縣,花蓮測站
2026-07-08 01:00:00,花蓮測站,花蓮縣,48.7,23.5,38.1,40.3,0.571,1.83,319.8,Sample Data,花蓮縣,花蓮測站
2026-07-08 02:00:00,花蓮測站,花蓮縣,47.5,20.2,34.1,44.8,0.537,2.45,342.7,Sample Data,花蓮縣,花蓮測站
2026-07-08 03:00:00,花蓮測站,花蓮縣,44.9,28.8,49.5,35.9,0.503,1.81,311.9,Sample Data,花蓮縣,花蓮測站
2026-07-08 04:00:00,花蓮測站,花蓮縣,38.9,18.7,28.9,30.4,0.458,2.51,338.9,Sample Data,花蓮縣,花蓮測站
2026-07-08 05:00:00,花蓮測站,花蓮縣,38.1,17.9,28.1,28.8,0.409,3.23,80.2,Sample Data,花蓮縣,花蓮測站
2026-07-08 06:00:00,花蓮測站,花蓮縣,52.9,23.0,33.2,32.1,0.598,3.9,261.1,Sample Data,花蓮縣,花蓮測站
2026-07-08 07:00:00,花蓮測站,花蓮縣,59.6,24.5,45.3,42.1,0.578,2.69,31.9,Sample Data,花蓮縣,花蓮測站
2026-07-08 08:00:00,花蓮測站,花蓮縣,58.9,27.7,42.6,29.1,0.652,1.69,318.6,Sample Data,花蓮縣,花蓮測站
2026-07-08 09:00:00,花蓮測站,花蓮縣,50.1,22.5,39.8,36.6,0.55,2.92,328.1,Sample Data,花蓮縣,花蓮測站
2026-07-08 10:00:00,花蓮測站,花蓮縣,45.5,26.3,38.2,38.7,0.496,2.24,326.7,Sample Data,花蓮縣,花蓮測站
2026-07-08 11:00:00,花蓮測站,花蓮縣,49.4,25.6,39.8,38.8,0.505,1.9,323.9,Sample Data,花蓮縣,花蓮測站
2026-07-08 12:00:00,花蓮測站,花蓮縣,45.2,26.6,40.0,41.7,0.475,2.98,336.8,Sample Data,花蓮縣,花蓮測站
2026-07-08 13:00:00,花蓮測站,花蓮縣,44.0,18.4,24.1,44.7,0.488,2.92,16.0,Sample Data,花蓮縣,花蓮測站
2026-07-08 14:00:00,花蓮測站,花蓮縣,33.2,24.1,38.3,37.4,0.45,1.84,14.2,Sample Data,花蓮縣,花蓮測站
2026-07-08 15:00:00,花蓮測站,花蓮縣,38.6,36.3,69.0,43.2,0.484,3.32,310.0,Sample Data,花蓮縣,花蓮測站
2026-07-08 16:00:00,花蓮測站,花蓮縣,42.4,25.1,33.7,44.4,0.421,1.26,278.7,Sample Data,花蓮縣,花蓮測站
2026-07-08 17:00:00,花蓮測站,花蓮縣,48.2,25.6,50.7,44.7,0.508,3.05,71.7,Sample Data,花蓮縣,花蓮測站
2026-07-08 18:00:00,花蓮測站,花蓮縣,53.4,26.5,41.5,47.3,0.434,3.95,15.4,Sample Data,花蓮縣,花蓮測站
2026-07-08 19:00:00,花蓮測站,花蓮縣,50.1,15.6,34.6,45.3,0.503,2.72,311.5,Sample Data,花蓮縣,花蓮測站
2026-07-08 20:00:00,花蓮測站,花蓮縣,47.0,26.4,42.0,46.3,0.498,2.4,11.4,Sample Data,花蓮縣,花蓮測站
2026-07-08 21:00:00,花蓮測站,花蓮縣,40.2,16.2,29.2,49.9,0.493,2.46,353.6,Sample Data,花蓮縣,花蓮測站
2026-07-08 22:00:00,花蓮測站,花蓮縣,34.2,24.8,39.6,44.8,0.339,2.92,37.9,Sample Data,花蓮縣,花蓮測站
2026-07-08 23:00:00,花蓮測站,花蓮縣,35.2,17.6,33.4,35.5,0.508,2.07,320.5,Sample Data,花蓮縣,花蓮測站
2026-07-09 00:00:00,花蓮測站,花蓮縣,43.9,25.7,38.0,39.7,0.467,3.47,107.2,Sample Data,花蓮縣,花蓮測站
2026-07-09 01:00:00,花蓮測站,花蓮縣,37.7,23.0,34.2,33.4,0.475,3.33,10.9,Sample Data,花蓮縣,花蓮測站
2026-07-09 02:00:00,花蓮測站,花蓮縣,42.6,21.1,32.6,43.3,0.507,2.59,46.2,Sample Data,花蓮縣,花蓮測站
2026-07-09 03:00:00,花蓮測站,花蓮縣,30.6,12.7,24.5,35.3,0.418,2.46,242.9,Sample Data,花蓮縣,花蓮測站
2026-07-09 04:00:00,花蓮測站,花蓮縣,39.7,22.2,39.2,38.1,0.442,2.64,61.2,Sample Data,花蓮縣,花蓮測站
2026-07-09 05:00:00,花蓮測站,花蓮縣,42.1,23.3,38.6,32.0,0.525,1.47,16.4,Sample Data,花蓮縣,花蓮測站
2026-07-09 06:00:00,花蓮測站,花蓮縣,50.0,22.0,39.0,33.3,0.477,3.37,38.1,Sample Data,花蓮縣,花蓮測站
2026-07-09 07:00:00,花蓮測站,花蓮縣,44.7,16.8,22.3,34.9,0.471,1.71,30.6,Sample Data,花蓮縣,花蓮測站
2026-07-09 08:00:00,花蓮測站,花蓮縣,44.3,21.9,42.3,33.6,0.404,2.66,57.8,Sample Data,花蓮縣,花蓮測站
2026-07-09 09:00:00,花蓮測站,花蓮縣,51.4,23.9,52.7,30.8,0.565,2.56,35.5,Sample Data,花蓮縣,花蓮測站
2026-07-09 10:00:00,花蓮測站,花蓮縣,38.2,25.2,44.6,35.6,0.506,2.93,7.6,Sample Data,花蓮縣,花蓮測站
2026-07-09 11:00:00,花蓮測站,花蓮縣,30.0,23.8,45.1,40.2,0.37,1.03,329.4,Sample Data,花蓮縣,花蓮測站
2026-07-09 12:00:00,花蓮測站,花蓮縣,33.3,20.4,35.4,25.8,0.579,2.47,139.5,Sample Data,花蓮縣,花蓮測站
2026-07-09 13:00:00,花蓮測站,花蓮縣,38.4,21.2,28.1,34.4,0.454,1.72,165.6,Sample Data,花蓮縣,花蓮測站
2026-07-09 14:00:00,花蓮測站,花蓮縣,36.9,27.1,44.2,43.9,0.443,3.39,157.1,Sample Data,花蓮縣,花蓮測站
2026-07-09 15:00:00,花蓮測站,花蓮縣,43.8,26.6,45.1,50.0,0.524,2.18,54.0,Sample Data,花蓮縣,花蓮測站
2026-07-09 16:00:00,花蓮測站,花蓮縣,40.6,25.1,38.3,45.9,0.456,1.84,127.7,Sample Data,花蓮縣,花蓮測站
2026-07-09 17:00:00,花蓮測站,花蓮縣,38.5,21.4,37.4,46.0,0.413,3.38,41.6,Sample Data,花蓮縣,花蓮測站
2026-07-09 18:00:00,花蓮測站,花蓮縣,45.4,26.7,52.6,48.3,0.503,2.55,140.6,Sample Data,花蓮縣,花蓮測站
2026-07-09 19:00:00,花蓮測站,花蓮縣,40.4,25.5,47.8,46.0,0.471,2.57,190.5,Sample Data,花蓮縣,花蓮測站
2026-07-09 20:00:00,花蓮測站,花蓮縣,40.5,25.9,38.0,47.4,0.46,3.28,55.8,Sample Data,花蓮縣,花蓮測站
2026-07-09 21:00:00,花蓮測站,花蓮縣,43.1,26.7,47.7,52.8,0.529,2.18,92.4,Sample Data,花蓮縣,花蓮測站
2026-07-09 22:00:00,花蓮測站,花蓮縣,35.8,26.9,49.3,40.7,0.402,2.24,121.9,Sample Data,花蓮縣,花蓮測站
2026-07-09 23:00:00,花蓮測站,花蓮縣,28.3,16.8,34.5,42.0,0.43,2.06,168.9,Sample Data,花蓮縣,花蓮測站
2026-07-10 00:00:00,花蓮測站,花蓮縣,42.4,22.4,41.4,45.9,0.525,3.1,161.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 01:00:00,花蓮測站,花蓮縣,31.5,22.3,28.1,36.0,0.402,2.95,157.1,Sample Data,花蓮縣,花蓮測站
2026-07-10 02:00:00,花蓮測站,花蓮縣,36.1,26.7,39.0,37.8,0.425,1.96,97.6,Sample Data,花蓮縣,花蓮測站
2026-07-10 03:00:00,花蓮測站,花蓮縣,31.6,17.5,30.5,32.3,0.51,2.57,49.3,Sample Data,花蓮縣,花蓮測站
2026-07-10 04:00:00,花蓮測站,花蓮縣,29.7,18.9,26.1,29.5,0.478,3.71,156.3,Sample Data,花蓮縣,花蓮測站
2026-07-10 05:00:00,花蓮測站,花蓮縣,38.4,19.5,37.3,32.4,0.44,2.58,108.3,Sample Data,花蓮縣,花蓮測站
2026-07-10 06:00:00,花蓮測站,花蓮縣,44.8,20.5,32.2,33.9,0.439,2.5,97.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 07:00:00,花蓮測站,花蓮縣,45.8,21.0,42.3,26.0,0.432,3.43,119.1,Sample Data,花蓮縣,花蓮測站
2026-07-10 08:00:00,花蓮測站,花蓮縣,46.2,26.5,35.8,28.3,0.531,4.0,178.2,Sample Data,花蓮縣,花蓮測站
2026-07-10 09:00:00,花蓮測站,花蓮縣,44.7,22.0,31.5,33.5,0.522,3.85,195.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 10:00:00,花蓮測站,花蓮縣,52.6,29.7,57.2,38.2,0.447,2.59,169.1,Sample Data,花蓮縣,花蓮測站
2026-07-10 11:00:00,花蓮測站,花蓮縣,38.3,16.6,27.4,42.0,0.499,3.65,205.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 12:00:00,花蓮測站,花蓮縣,34.8,18.8,30.6,43.4,0.448,3.06,70.8,Sample Data,花蓮縣,花蓮測站
2026-07-10 13:00:00,花蓮測站,花蓮縣,42.3,20.9,32.9,45.9,0.528,2.31,225.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 14:00:00,花蓮測站,花蓮縣,45.1,24.3,41.4,43.9,0.497,2.65,148.3,Sample Data,花蓮縣,花蓮測站
2026-07-10 15:00:00,花蓮測站,花蓮縣,37.2,16.4,26.0,34.1,0.494,3.06,136.4,Sample Data,花蓮縣,花蓮測站
2026-07-10 16:00:00,花蓮測站,花蓮縣,49.7,23.1,36.0,39.8,0.505,2.83,208.3,Sample Data,花蓮縣,花蓮測站
2026-07-10 17:00:00,花蓮測站,花蓮縣,46.5,23.9,41.9,51.8,0.445,1.42,129.6,Sample Data,花蓮縣,花蓮測站
2026-07-10 18:00:00,花蓮測站,花蓮縣,52.6,22.5,39.2,49.5,0.543,2.03,134.6,Sample Data,花蓮縣,花蓮測站
2026-07-10 19:00:00,花蓮測站,花蓮縣,34.9,22.9,39.9,44.0,0.538,2.18,136.6,Sample Data,花蓮縣,花蓮測站
2026-07-10 20:00:00,花蓮測站,花蓮縣,40.9,25.1,50.0,54.2,0.445,3.82,157.2,Sample Data,花蓮縣,花蓮測站
2026-07-10 21:00:00,花蓮測站,花蓮縣,35.6,19.3,35.1,47.3,0.476,3.01,207.0,Sample Data,花蓮縣,花蓮測站
2026-07-10 22:00:00,花蓮測站,花蓮縣,40.8,19.6,30.8,40.7,0.47,2.28,167.5,Sample Data,花蓮縣,花蓮測站
2026-07-10 23:00:00,花蓮測站,花蓮縣,30.5,14.8,30.8,44.2,0.344,2.66,131.3,Sample Data,花蓮縣,花蓮測站
2026-07-11 00:00:00,花蓮測站,花蓮縣,29.1,19.2,34.1,35.2,0.374,3.6,167.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 01:00:00,花蓮測站,花蓮縣,35.7,19.1,22.3,35.2,0.427,1.85,124.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 02:00:00,花蓮測站,花蓮縣,32.9,19.6,26.5,39.4,0.411,2.36,173.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 03:00:00,花蓮測站,花蓮縣,38.1,21.0,37.5,39.9,0.514,2.95,197.2,Sample Data,花蓮縣,花蓮測站
2026-07-11 04:00:00,花蓮測站,花蓮縣,47.3,24.8,43.9,36.9,0.353,3.29,122.1,Sample Data,花蓮縣,花蓮測站
2026-07-11 05:00:00,花蓮測站,花蓮縣,34.4,16.1,25.0,34.4,0.508,4.1,200.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 06:00:00,花蓮測站,花蓮縣,40.7,24.1,40.9,30.0,0.472,1.21,256.7,Sample Data,花蓮縣,花蓮測站
2026-07-11 07:00:00,花蓮測站,花蓮縣,47.2,25.7,39.7,29.9,0.494,2.55,248.8,Sample Data,花蓮縣,花蓮測站
2026-07-11 08:00:00,花蓮測站,花蓮縣,48.5,21.4,35.8,29.8,0.417,2.62,242.0,Sample Data,花蓮縣,花蓮測站
2026-07-11 09:00:00,花蓮測站,花蓮縣,40.8,23.7,37.1,34.9,0.461,1.87,259.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 10:00:00,花蓮測站,花蓮縣,47.6,20.0,32.9,35.3,0.481,2.46,261.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 11:00:00,花蓮測站,花蓮縣,41.8,16.2,19.1,30.5,0.441,2.33,209.4,Sample Data,花蓮縣,花蓮測站
2026-07-11 12:00:00,花蓮測站,花蓮縣,38.1,21.0,33.8,38.5,0.478,1.81,245.4,Sample Data,花蓮縣,花蓮測站
2026-07-11 13:00:00,花蓮測站,花蓮縣,40.1,21.5,36.4,40.9,0.491,0.29,189.8,Sample Data,花蓮縣,花蓮測站
2026-07-11 14:00:00,花蓮測站,花蓮縣,32.2,23.6,42.8,44.2,0.444,3.57,170.1,Sample Data,花蓮縣,花蓮測站
2026-07-11 15:00:00,花蓮測站,花蓮縣,37.7,23.8,40.3,42.6,0.415,4.0,267.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 16:00:00,花蓮測站,花蓮縣,41.6,19.0,34.2,47.9,0.43,1.64,207.2,Sample Data,花蓮縣,花蓮測站
2026-07-11 17:00:00,花蓮測站,花蓮縣,48.8,22.3,44.8,50.9,0.538,1.58,203.6,Sample Data,花蓮縣,花蓮測站
2026-07-11 18:00:00,花蓮測站,花蓮縣,43.2,23.5,42.1,48.8,0.516,1.79,258.8,Sample Data,花蓮縣,花蓮測站
2026-07-11 19:00:00,花蓮測站,花蓮縣,42.2,19.2,39.7,46.2,0.392,1.98,215.8,Sample Data,花蓮縣,花蓮測站
2026-07-11 20:00:00,花蓮測站,花蓮縣,54.5,26.3,49.3,58.6,0.528,2.31,217.7,Sample Data,花蓮縣,花蓮測站
2026-07-11 21:00:00,花蓮測站,花蓮縣,46.1,21.5,39.5,51.8,0.488,1.61,230.7,Sample Data,花蓮縣,花蓮測站
2026-07-11 22:00:00,花蓮測站,花蓮縣,37.4,18.6,34.4,43.2,0.389,2.03,339.0,Sample Data,花蓮縣,花蓮測站
2026-07-11 23:00:00,花蓮測站,花蓮縣,42.6,19.3,29.2,54.3,0.496,3.03,295.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 00:00:00,花蓮測站,花蓮縣,46.7,21.9,35.1,42.6,0.503,3.22,233.8,Sample Data,花蓮縣,花蓮測站
2026-07-12 01:00:00,花蓮測站,花蓮縣,47.6,27.4,41.6,45.9,0.402,3.08,209.7,Sample Data,花蓮縣,花蓮測站
2026-07-12 02:00:00,花蓮測站,花蓮縣,45.8,18.8,37.2,41.5,0.467,2.36,310.4,Sample Data,花蓮縣,花蓮測站
2026-07-12 03:00:00,花蓮測站,花蓮縣,44.8,21.7,29.8,37.7,0.534,2.71,210.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 04:00:00,花蓮測站,花蓮縣,49.4,17.6,31.0,37.9,0.476,2.43,280.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 05:00:00,花蓮測站,花蓮縣,42.0,16.7,35.9,32.8,0.485,3.82,226.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 06:00:00,花蓮測站,花蓮縣,41.1,24.4,33.8,35.9,0.49,2.02,297.0,Sample Data,花蓮縣,花蓮測站
2026-07-12 07:00:00,花蓮測站,花蓮縣,51.5,24.1,49.8,37.5,0.531,2.32,286.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 08:00:00,花蓮測站,花蓮縣,57.5,27.7,50.4,42.3,0.591,2.54,338.7,Sample Data,花蓮縣,花蓮測站
2026-07-12 09:00:00,花蓮測站,花蓮縣,47.0,24.3,51.0,40.4,0.5,2.24,342.8,Sample Data,花蓮縣,花蓮測站
2026-07-12 10:00:00,花蓮測站,花蓮縣,36.7,21.3,40.3,24.4,0.387,2.63,308.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 11:00:00,花蓮測站,花蓮縣,44.8,22.7,46.3,36.2,0.52,2.15,320.0,Sample Data,花蓮縣,花蓮測站
2026-07-12 12:00:00,花蓮測站,花蓮縣,36.2,22.1,33.2,39.3,0.529,2.0,340.5,Sample Data,花蓮縣,花蓮測站
2026-07-12 13:00:00,花蓮測站,花蓮縣,45.5,22.3,36.5,46.4,0.36,3.61,229.8,Sample Data,花蓮縣,花蓮測站
2026-07-12 14:00:00,花蓮測站,花蓮縣,41.3,19.5,37.9,40.5,0.532,3.16,275.7,Sample Data,花蓮縣,花蓮測站
2026-07-12 15:00:00,花蓮測站,花蓮縣,37.7,17.7,36.7,44.6,0.484,1.33,279.2,Sample Data,花蓮縣,花蓮測站
2026-07-12 16:00:00,花蓮測站,花蓮縣,43.7,25.4,42.4,54.5,0.402,2.63,327.5,Sample Data,花蓮縣,花蓮測站
2026-07-12 17:00:00,花蓮測站,花蓮縣,51.9,18.0,31.8,49.6,0.631,2.36,327.7,Sample Data,花蓮縣,花蓮測站
2026-07-12 18:00:00,花蓮測站,花蓮縣,47.8,24.2,51.7,47.5,0.515,2.69,215.4,Sample Data,花蓮縣,花蓮測站
2026-07-12 19:00:00,花蓮測站,花蓮縣,42.4,24.9,59.6,53.5,0.505,3.69,351.5,Sample Data,花蓮縣,花蓮測站
2026-07-12 20:00:00,花蓮測站,花蓮縣,45.4,18.7,38.3,47.7,0.405,1.85,48.7,Sample Data,花蓮縣,花蓮測站
2026-07-12 21:00:00,花蓮測站,花蓮縣,41.9,26.4,36.4,56.8,0.461,2.47,340.3,Sample Data,花蓮縣,花蓮測站
2026-07-12 22:00:00,花蓮測站,花蓮縣,37.8,23.4,39.9,43.4,0.377,2.11,277.1,Sample Data,花蓮縣,花蓮測站
2026-07-12 23:00:00,花蓮測站,花蓮縣,39.5,19.0,29.2,45.9,0.502,2.32,299.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 00:00:00,花蓮測站,花蓮縣,47.2,23.8,41.9,40.8,0.559,2.35,280.6,Sample Data,花蓮縣,花蓮測站
2026-07-13 01:00:00,花蓮測站,花蓮縣,48.3,27.9,42.7,48.2,0.529,2.71,304.8,Sample Data,花蓮縣,花蓮測站
2026-07-13 02:00:00,花蓮測站,花蓮縣,49.3,20.5,38.1,36.5,0.563,3.51,341.6,Sample Data,花蓮縣,花蓮測站
2026-07-13 03:00:00,花蓮測站,花蓮縣,39.1,23.3,39.1,32.3,0.482,3.51,279.4,Sample Data,花蓮縣,花蓮測站
2026-07-13 04:00:00,花蓮測站,花蓮縣,42.7,22.4,36.0,36.4,0.472,1.12,341.7,Sample Data,花蓮縣,花蓮測站
2026-07-13 05:00:00,花蓮測站,花蓮縣,54.7,26.5,40.7,38.2,0.551,2.97,278.7,Sample Data,花蓮縣,花蓮測站
2026-07-13 06:00:00,花蓮測站,花蓮縣,49.4,22.5,32.2,32.1,0.542,3.03,340.3,Sample Data,花蓮縣,花蓮測站
2026-07-13 07:00:00,花蓮測站,花蓮縣,41.6,23.9,39.4,29.7,0.518,3.23,45.3,Sample Data,花蓮縣,花蓮測站
2026-07-13 08:00:00,花蓮測站,花蓮縣,58.9,21.5,38.5,35.7,0.579,2.32,324.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 09:00:00,花蓮測站,花蓮縣,50.6,20.8,37.7,34.6,0.549,2.33,83.2,Sample Data,花蓮縣,花蓮測站
2026-07-13 10:00:00,花蓮測站,花蓮縣,53.7,23.4,42.3,34.5,0.498,3.39,32.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 11:00:00,花蓮測站,花蓮縣,49.2,24.7,33.1,38.3,0.576,3.42,55.9,Sample Data,花蓮縣,花蓮測站
2026-07-13 12:00:00,花蓮測站,花蓮縣,45.6,29.6,59.5,35.3,0.575,2.2,55.5,Sample Data,花蓮縣,花蓮測站
2026-07-13 13:00:00,花蓮測站,花蓮縣,38.9,22.6,40.7,41.1,0.511,2.61,52.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 14:00:00,花蓮測站,花蓮縣,46.9,22.0,37.5,42.3,0.534,3.3,38.4,Sample Data,花蓮縣,花蓮測站
2026-07-13 15:00:00,花蓮測站,花蓮縣,44.3,12.3,23.5,41.6,0.517,3.23,2.8,Sample Data,花蓮縣,花蓮測站
2026-07-13 16:00:00,花蓮測站,花蓮縣,36.9,18.7,39.0,37.3,0.46,1.68,17.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 17:00:00,花蓮測站,花蓮縣,47.2,30.4,55.2,53.6,0.495,2.65,15.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 18:00:00,花蓮測站,花蓮縣,45.0,20.3,31.6,47.9,0.485,2.71,42.4,Sample Data,花蓮縣,花蓮測站
2026-07-13 19:00:00,花蓮測站,花蓮縣,46.4,20.8,35.2,48.7,0.452,2.27,11.0,Sample Data,花蓮縣,花蓮測站
2026-07-13 20:00:00,花蓮測站,花蓮縣,50.3,26.2,54.5,51.1,0.59,3.38,87.3,Sample Data,花蓮縣,花蓮測站
2026-07-13 21:00:00,花蓮測站,花蓮縣,43.2,22.7,41.0,45.4,0.472,3.79,61.3,Sample Data,花蓮縣,花蓮測站
2026-07-13 22:00:00,花蓮測站,花蓮縣,44.1,18.9,35.6,47.2,0.429,3.14,89.3,Sample Data,花蓮縣,花蓮測站
2026-07-13 23:00:00,花蓮測站,花蓮縣,36.5,23.2,42.5,42.7,0.399,2.87,162.1,Sample Data,花蓮縣,花蓮測站
2026-07-14 00:00:00,花蓮測站,花蓮縣,43.8,22.5,46.5,35.7,0.541,2.7,348.3,Sample Data,花蓮縣,花蓮測站
2026-07-14 01:00:00,花蓮測站,花蓮縣,37.3,22.2,43.1,38.0,0.497,2.49,305.5,Sample Data,花蓮縣,花蓮測站
2026-07-14 02:00:00,花蓮測站,花蓮縣,34.4,17.4,30.9,39.5,0.395,1.85,36.4,Sample Data,花蓮縣,花蓮測站
2026-07-14 03:00:00,花蓮測站,花蓮縣,30.0,18.5,34.4,34.3,0.384,2.85,115.4,Sample Data,花蓮縣,花蓮測站
2026-07-14 04:00:00,花蓮測站,花蓮縣,26.6,19.4,39.8,33.5,0.446,2.25,62.5,Sample Data,花蓮縣,花蓮測站
2026-07-14 05:00:00,花蓮測站,花蓮縣,40.7,14.6,26.9,26.7,0.504,2.73,127.0,Sample Data,花蓮縣,花蓮測站
2026-07-14 06:00:00,花蓮測站,花蓮縣,40.0,22.1,30.3,29.9,0.475,1.02,91.1,Sample Data,花蓮縣,花蓮測站
2026-07-14 07:00:00,花蓮測站,花蓮縣,46.2,23.3,33.2,32.7,0.543,2.62,315.6,Sample Data,花蓮縣,花蓮測站
