datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions
2026-07-14 02:00:00,宜蘭測站,宜蘭縣,30.4,21.3,33.3,34.1,0.443,,6.2
2026-07-14 03:00:00,宜蘭測站,宜蘭縣,32.8,18.8,46.5,34.2,0.376,2.65,117.6
2026-07-14 04:00:00,宜蘭測站,宜蘭縣,40.7,26.5,50.8,33.8,0.548,2.41,123.0
2026-07-14 05:00:00,宜蘭測站,宜蘭縣,37.8,15.7,34.0,22.2,,2.48,177.4
2026-07-14 06:00:00,宜蘭測站,宜蘭縣,43.0,19.3,28.3,27.2,0.528,2.9,208.4
2026-07-14 07:00:00,宜蘭測站,宜蘭縣,44.8,20.9,32.0,30.9,0.519,2.52,102.1
2026-07-14 08:00:00,宜蘭測站,宜蘭縣,41.7,25.8,49.4,33.7,0.533,2.48,112.9
2026-07-14 09:00:00,宜蘭測站,宜蘭縣,41.6,21.4,29.5,33.9,0.552,2.33,62.7
2026-07-14 10:00:00,宜蘭測站,宜蘭縣,41.4,18.7,36.2,31.1,0.449,1.82,193.6
2026-07-14 11:00:00,宜蘭測站,宜蘭縣,49.5,20.4,33.7,42.9,0.424,2.7,118.6
2026-07-14 12:00:00,宜蘭測站,宜蘭縣,42.1,23.3,38.1,44.4,0.471,3.24,178.6
2026-07-14 13:00:00,宜蘭測站,宜蘭縣,43.2,20.3,37.2,36.0,0.475,4.23,125.5
2026-07-14 14:00:00,宜蘭測站,宜蘭縣,38.1,23.5,35.1,40.0,0.481,2.65,257.4
2026-07-14 15:00:00,宜蘭測站,宜蘭縣,42.4,22.5,36.2,51.9,0.432,3.47,233.1
2026-07-14 16:00:00,宜蘭測站,宜蘭縣,42.5,21.9,35.9,43.0,0.477,2.41,92.7
2026-07-14 17:00:00,宜蘭測站,宜蘭縣,42.7,23.6,33.0,48.8,0.451,3.55,153.3
2026-07-14 18:00:00,宜蘭測站,宜蘭縣,54.8,21.1,42.0,51.8,0.514,2.36,202.8
2026-07-14 19:00:00,宜蘭測站,宜蘭縣,42.5,25.3,38.9,48.8,0.486,3.79,184.1
2026-07-14 20:00:00,宜蘭測站,宜蘭縣,41.6,21.7,34.2,44.5,0.484,,222.8
2026-07-14 21:00:00,宜蘭測站,宜蘭縣,38.1,19.8,20.7,46.7,0.502,2.51,101.3
2026-07-14 22:00:00,宜蘭測站,宜蘭縣,38.0,21.1,30.8,48.4,0.457,2.86,122.3
2026-07-14 23:00:00,宜蘭測站,宜蘭縣,38.0,,27.0,29.6,0.485,3.37,132.4
2026-07-15 00:00:00,宜蘭測站,宜蘭縣,43.6,22.8,48.6,42.4,0.498,2.18,163.7
2026-07-15 01:00:00,宜蘭測站,宜蘭縣,42.3,20.0,39.0,42.6,0.474,2.1,239.7
2026-07-15 02:00:00,宜蘭測站,宜蘭縣,44.9,22.6,27.3,39.0,0.481,3.43,240.6
2026-07-15 03:00:00,宜蘭測站,宜蘭縣,42.5,23.0,49.4,35.9,0.513,3.46,157.9
2026-07-15 04:00:00,宜蘭測站,宜蘭縣,39.2,29.8,55.0,38.4,0.451,2.91,160.7
2026-07-15 05:00:00,宜蘭測站,宜蘭縣,45.5,23.1,56.5,34.5,0.465,3.0,178.3
2026-07-15 06:00:00,宜蘭測站,宜蘭縣,40.8,24.6,45.7,31.6,0.483,2.99,254.1
2026-07-15 07:00:00,宜蘭測站,宜蘭縣,58.3,28.0,51.7,35.3,0.493,1.37,184.9
2026-07-15 08:00:00,宜蘭測站,宜蘭縣,56.2,33.9,52.1,33.7,0.579,2.65,168.9
2026-07-15 09:00:00,宜蘭測站,宜蘭縣,49.1,23.6,43.5,35.0,0.489,3.56,270.8
2026-07-15 10:00:00,宜蘭測站,宜蘭縣,49.4,22.0,34.3,35.7,0.495,1.81,211.9
2026-07-15 11:00:00,宜蘭測站,宜蘭縣,45.6,23.2,39.8,37.2,0.477,2.84,173.5
2026-07-15 12:00:00,宜蘭測站,宜蘭縣,40.4,20.0,34.5,31.0,0.497,3.55,246.7
2026-07-15 13:00:00,宜蘭測站,宜蘭縣,43.4,18.3,20.2,40.5,0.447,1.03,300.4
2026-07-15 14:00:00,宜蘭測站,宜蘭縣,40.6,21.7,40.2,44.3,0.436,2.93,239.5
2026-07-15 15:00:00,宜蘭測站,宜蘭縣,42.2,23.8,40.5,46.2,0.461,2.9,246.0
2026-07-15 16:00:00,宜蘭測站,宜蘭縣,44.9,26.0,35.6,47.0,0.532,2.38,344.3
2026-07-15 17:00:00,宜蘭測站,宜蘭縣,62.2,28.3,52.3,51.0,0.583,2.85,156.8
2026-07-15 18:00:00,宜蘭測站,宜蘭縣,59.2,30.0,48.5,55.6,0.627,2.37,235.3
2026-07-15 19:00:00,宜蘭測站,宜蘭縣,65.8,29.7,60.8,57.1,0.561,1.55,250.1
2026-07-15 20:00:00,宜蘭測站,宜蘭縣,52.5,21.9,40.2,51.6,0.554,1.27,178.8
2026-07-15 21:00:00,宜蘭測站,宜蘭縣,47.8,28.4,43.1,49.9,0.385,3.2,267.7
2026-07-15 22:00:00,宜蘭測站,宜蘭縣,49.8,21.2,38.3,50.0,0.567,2.57,291.2
2026-07-15 23:00:00,宜蘭測站,宜蘭縣,40.9,16.0,23.0,42.1,0.497,2.48,247.4
2026-07-16 00:00:00,宜蘭測站,宜蘭縣,41.0,19.0,28.0,42.6,0.502,3.8,250.9
2026-07-16 01:00:00,宜蘭測站,宜蘭縣,56.0,27.7,47.7,46.9,0.507,3.21,234.4
2026-07-16 02:00:00,宜蘭測站,宜蘭縣,48.6,25.1,47.4,34.3,0.616,3.14,227.7
2026-07-16 03:00:00,宜蘭測站,宜蘭縣,41.6,25.8,48.7,40.2,0.446,2.13,235.1
2026-07-16 04:00:00,宜蘭測站,宜蘭縣,43.1,24.0,49.6,31.1,0.527,1.93,310.2
2026-07-16 05:00:00,宜蘭測站,宜蘭縣,42.6,27.9,54.8,35.6,0.419,3.22,236.7
2026-07-16 06:00:00,宜蘭測站,宜蘭縣,52.0,23.5,37.0,36.0,0.496,3.27,37.7
2026-07-16 07:00:00,宜蘭測站,宜蘭縣,54.2,26.4,47.5,33.6,0.584,2.2,36.4
2026-07-16 08:00:00,宜蘭測站,宜蘭縣,48.2,25.7,42.4,34.5,0.512,2.71,298.4
2026-07-16 09:00:00,宜蘭測站,宜蘭縣,66.1,20.6,40.8,31.7,0.597,3.28,329.5
2026-07-16 10:00:00,宜蘭測站,宜蘭縣,61.8,28.9,54.7,41.6,0.647,1.3,215.1
2026-07-16 11:00:00,宜蘭測站,宜蘭縣,49.9,29.0,40.8,36.4,0.661,2.15,322.1
2026-07-16 12:00:00,宜蘭測站,宜蘭縣,45.7,25.4,44.9,37.6,0.47,2.38,316.9
2026-07-16 13:00:00,宜蘭測站,宜蘭縣,57.1,24.9,48.1,40.9,0.47,3.18,295.4
2026-07-16 14:00:00,宜蘭測站,宜蘭縣,49.3,19.0,25.2,44.6,0.521,2.64,257.3
2026-07-16 15:00:00,宜蘭測站,宜蘭縣,45.9,23.4,31.9,42.2,0.454,2.13,272.1
2026-07-16 16:00:00,宜蘭測站,宜蘭縣,47.3,23.0,44.7,43.2,0.392,3.85,2.7
2026-07-16 17:00:00,宜蘭測站,宜蘭縣,56.6,30.1,45.1,47.0,0.645,2.14,282.0
2026-07-16 18:00:00,宜蘭測站,宜蘭縣,56.2,26.7,52.3,50.4,0.549,2.83,269.6
2026-07-16 19:00:00,宜蘭測站,宜蘭縣,62.0,27.8,38.2,57.1,0.531,1.93,358.8
2026-07-16 20:00:00,宜蘭測站,宜蘭縣,50.9,33.0,59.2,53.5,0.511,3.1,295.7
2026-07-16 21:00:00,宜蘭測站,宜蘭縣,51.1,25.9,50.6,43.4,0.528,2.03,240.8
2026-07-16 22:00:00,宜蘭測站,宜蘭縣,42.7,21.4,39.9,49.2,0.463,3.74,297.6
2026-07-16 23:00:00,宜蘭測站,宜蘭縣,35.8,20.6,16.8,48.3,0.446,1.92,268.2
2026-07-17 00:00:00,宜蘭測站,宜蘭縣,48.5,27.3,46.0,45.0,0.527,2.95,293.0
2026-07-17 01:00:00,宜蘭測站,宜蘭縣,43.8,23.6,47.5,47.4,0.554,3.88,22.7
2026-07-17 02:00:00,宜蘭測站,宜蘭縣,41.3,27.5,50.3,34.1,0.521,3.66,355.3
2026-07-17 03:00:00,宜蘭測站,宜蘭縣,33.9,18.3,37.2,33.3,0.445,1.72,70.6
2026-07-17 04:00:00,宜蘭測站,宜蘭縣,42.6,25.6,40.9,34.8,0.497,2.45,27.0
2026-07-17 05:00:00,宜蘭測站,宜蘭縣,42.8,23.4,,30.3,0.521,3.89,288.5
2026-07-17 06:00:00,宜蘭測站,宜蘭縣,49.8,22.0,34.8,31.5,0.492,2.33,342.3
2026-07-17 07:00:00,宜蘭測站,宜蘭縣,47.0,25.3,45.3,31.7,0.548,2.1,326.1
2026-07-17 08:00:00,宜蘭測站,宜蘭縣,56.4,25.5,54.2,32.1,0.523,3.19,17.5
2026-07-17 09:00:00,宜蘭測站,宜蘭縣,53.2,21.4,39.4,38.0,0.546,2.16,323.1
2026-07-17 10:00:00,宜蘭測站,宜蘭縣,49.2,21.1,34.0,31.7,0.523,2.95,12.8
2026-07-17 11:00:00,宜蘭測站,宜蘭縣,38.8,16.7,22.4,39.0,0.411,4.25,304.1
2026-07-17 12:00:00,宜蘭測站,宜蘭縣,44.6,21.5,35.0,42.3,0.543,3.11,57.1
2026-07-17 13:00:00,宜蘭測站,宜蘭縣,38.6,24.2,40.1,40.1,0.495,2.89,44.8
2026-07-17 14:00:00,宜蘭測站,宜蘭縣,38.2,17.5,35.4,41.4,0.503,1.55,331.8
2026-07-17 15:00:00,宜蘭測站,宜蘭縣,44.3,18.4,31.0,43.2,0.474,2.32,298.4
2026-07-17 16:00:00,宜蘭測站,宜蘭縣,45.2,23.8,36.9,46.9,0.536,2.53,266.1
2026-07-17 17:00:00,宜蘭測站,宜蘭縣,42.6,26.0,38.1,56.1,0.514,1.13,94.5
2026-07-17 18:00:00,宜蘭測站,宜蘭縣,50.1,26.1,55.4,50.9,0.444,2.76,302.0
2026-07-17 19:00:00,宜蘭測站,宜蘭縣,57.1,25.6,36.2,54.6,0.574,1.96,45.9
2026-07-17 20:00:00,宜蘭測站,宜蘭縣,45.5,23.6,36.4,59.3,0.556,3.1,86.0
2026-07-17 21:00:00,宜蘭測站,宜蘭縣,43.6,22.4,33.6,57.4,0.546,2.76,300.2
2026-07-17 22:00:00,宜蘭測站,宜蘭縣,43.0,22.5,40.0,45.2,0.529,3.98,353.8
2026-07-17 23:00:00,宜蘭測站,宜蘭縣,33.5,24.1,31.7,43.9,0.544,2.16,12.7
2026-07-18 00:00:00,宜蘭測站,宜蘭縣,31.2,19.1,32.1,40.9,0.447,2.68,119.2
2026-07-18 01:00:00,宜蘭測站,宜蘭縣,27.9,16.5,21.8,36.4,0.409,2.75,313.7
2026-07-18 02:00:00,宜蘭測站,宜蘭縣,24.3,21.7,32.2,30.0,0.306,3.53,97.0
2026-07-18 03:00:00,宜蘭測站,宜蘭縣,16.1,9.6,18.3,27.6,0.355,2.81,46.5
2026-07-18 04:00:00,宜蘭測站,宜蘭縣,26.1,19.2,34.6,22.7,0.396,3.41,30.1
2026-07-18 05:00:00,宜蘭測站,宜蘭縣,30.6,24.1,46.2,38.9,0.429,1.98,22.3
2026-07-18 06:00:00,宜蘭測站,宜蘭縣,38.5,26.6,53.5,27.8,0.456,2.57,75.0
2026-07-18 07:00:00,宜蘭測站,宜蘭縣,49.5,26.3,36.8,32.6,0.472,2.64,284.4
2026-07-18 08:00:00,宜蘭測站,宜蘭縣,39.9,22.2,39.5,35.8,0.53,2.29,88.8
2026-07-18 09:00:00,宜蘭測站,宜蘭縣,31.6,19.7,39.2,34.9,0.441,2.14,137.7
2026-07-18 10:00:00,宜蘭測站,宜蘭縣,33.3,22.3,40.5,29.5,0.484,2.7,97.3
2026-07-18 11:00:00,宜蘭測站,宜蘭縣,39.6,16.5,20.4,37.2,0.503,2.34,40.3
2026-07-18 12:00:00,宜蘭測站,宜蘭縣,30.6,16.5,28.9,38.3,0.36,2.39,30.7
2026-07-18 13:00:00,宜蘭測站,宜蘭縣,27.7,23.8,41.7,35.0,0.456,2.02,76.2
2026-07-18 14:00:00,宜蘭測站,宜蘭縣,27.0,19.0,26.0,43.0,0.519,3.26,73.4
2026-07-18 15:00:00,宜蘭測站,宜蘭縣,37.7,18.7,28.9,52.6,0.424,3.16,355.2
2026-07-18 16:00:00,宜蘭測站,宜蘭縣,33.5,17.8,32.8,39.8,0.403,2.16,146.7
2026-07-18 17:00:00,宜蘭測站,宜蘭縣,42.2,26.9,59.1,45.2,0.443,2.15,50.6
2026-07-18 18:00:00,宜蘭測站,宜蘭縣,37.7,19.5,24.8,49.0,0.405,2.23,54.5
2026-07-18 19:00:00,宜蘭測站,宜蘭縣,41.8,24.6,36.3,52.6,0.569,2.62,5.1
2026-07-18 20:00:00,宜蘭測站,宜蘭縣,31.1,22.1,29.0,42.9,0.433,1.71,94.1
2026-07-18 21:00:00,宜蘭測站,宜蘭縣,32.4,19.4,39.6,40.6,0.443,3.28,107.8
2026-07-18 22:00:00,宜蘭測站,宜蘭縣,36.1,18.3,32.7,58.6,0.478,3.2,137.9
2026-07-18 23:00:00,宜蘭測站,宜蘭縣,29.4,23.2,47.4,43.6,0.471,2.0,45.5
2026-07-19 00:00:00,宜蘭測站,宜蘭縣,23.4,20.2,29.0,45.8,0.406,2.98,96.6
2026-07-19 01:00:00,宜蘭測站,宜蘭縣,33.2,22.1,28.7,32.1,0.401,3.14,87.5
2026-07-19 02:00:00,宜蘭測站,宜蘭縣,35.1,20.2,28.5,41.2,0.516,2.34,140.9
2026-07-19 03:00:00,宜蘭測站,宜蘭縣,30.4,21.8,36.5,35.2,0.458,1.91,114.7
2026-07-19 04:00:00,宜蘭測站,宜蘭縣,24.4,18.8,37.3,19.7,0.344,3.28,90.3
2026-07-19 05:00:00,宜蘭測站,宜蘭縣,35.9,18.0,29.8,34.3,0.418,3.27,205.9
2026-07-19 06:00:00,宜蘭測站,宜蘭縣,24.3,19.0,30.5,24.3,0.392,3.14,175.8
2026-07-19 07:00:00,宜蘭測站,宜蘭縣,41.1,24.9,48.3,18.1,0.552,3.6,170.3
2026-07-19 08:00:00,宜蘭測站,宜蘭縣,52.9,20.3,37.7,35.5,0.474,2.77,151.1
2026-07-19 09:00:00,宜蘭測站,宜蘭縣,36.7,21.6,30.8,35.2,0.504,3.25,187.8
2026-07-19 10:00:00,宜蘭測站,宜蘭縣,41.4,21.0,39.5,28.5,0.408,1.64,39.8
2026-07-19 11:00:00,宜蘭測站,宜蘭縣,28.0,18.2,25.7,26.4,0.422,2.69,98.0
2026-07-19 12:00:00,宜蘭測站,宜蘭縣,28.8,23.1,35.8,36.7,0.387,3.9,135.5
2026-07-19 13:00:00,宜蘭測站,宜蘭縣,31.2,22.9,47.0,36.3,0.48,2.33,156.7
2026-07-19 14:00:00,宜蘭測站,宜蘭縣,31.1,21.7,35.7,47.1,0.414,3.07,275.8
2026-07-19 15:00:00,宜蘭測站,宜蘭縣,37.1,14.6,21.8,47.5,0.452,3.45,186.6
2026-07-19 16:00:00,宜蘭測站,宜蘭縣,41.2,19.2,35.5,40.9,0.46,2.9,161.4
2026-07-19 17:00:00,宜蘭測站,宜蘭縣,48.2,26.7,55.4,52.9,0.511,2.31,213.5
2026-07-19 18:00:00,宜蘭測站,宜蘭縣,38.6,22.0,46.6,53.3,0.417,2.58,135.6
2026-07-19 19:00:00,宜蘭測站,宜蘭縣,46.9,28.5,29.7,55.3,0.506,2.61,218.0
2026-07-19 20:00:00,宜蘭測站,宜蘭縣,37.5,20.1,32.9,51.6,0.54,2.98,160.0
2026-07-19 21:00:00,宜蘭測站,宜蘭縣,41.3,20.0,40.6,47.2,0.428,3.09,155.6
2026-07-19 22:00:00,宜蘭測站,宜蘭縣,34.8,16.3,29.6,46.7,0.432,0.88,151.2
2026-07-19 23:00:00,宜蘭測站,宜蘭縣,27.2,16.4,23.4,42.5,0.384,2.35,123.1
2026-07-20 00:00:00,宜蘭測站,宜蘭縣,42.8,24.6,45.2,38.3,0.503,1.8,154.8
2026-07-20 01:00:00,宜蘭測站,宜蘭縣,35.1,19.8,27.9,40.0,0.469,4.63,234.1
2026-07-20 02:00:00,宜蘭測站,宜蘭縣,47.7,19.1,30.4,46.7,0.631,2.08,153.8
2026-07-20 03:00:00,宜蘭測站,宜蘭縣,45.0,23.2,39.5,47.6,0.56,3.91,87.6
2026-07-20 04:00:00,宜蘭測站,宜蘭縣,48.7,21.8,38.5,38.2,0.475,2.21,169.8
2026-07-20 05:00:00,宜蘭測站,宜蘭縣,49.4,26.1,50.6,31.2,0.539,2.87,189.8
2026-07-20 06:00:00,宜蘭測站,宜蘭縣,54.1,27.4,43.7,33.4,0.501,2.42,126.7
2026-07-20 07:00:00,宜蘭測站,宜蘭縣,55.9,30.6,58.9,35.6,0.495,3.86,67.8
2026-07-20 08:00:00,宜蘭測站,宜蘭縣,55.7,24.1,46.7,45.4,0.547,1.93,109.9
2026-07-20 09:00:00,宜蘭測站,宜蘭縣,59.7,24.8,49.9,41.3,0.534,2.09,110.4
2026-07-20 10:00:00,宜蘭測站,宜蘭縣,40.2,24.9,43.3,34.4,0.436,3.69,111.9
2026-07-20 11:00:00,宜蘭測站,宜蘭縣,45.0,24.3,41.9,34.7,0.521,1.75,205.1
2026-07-20 12:00:00,宜蘭測站,宜蘭縣,48.0,23.5,41.4,32.6,0.425,2.65,182.5
2026-07-20 13:00:00,宜蘭測站,宜蘭縣,43.0,25.0,,47.4,0.545,3.46,157.4
2026-07-20 14:00:00,宜蘭測站,宜蘭縣,46.5,20.4,31.0,39.6,0.527,2.4,316.7
2026-07-20 15:00:00,宜蘭測站,宜蘭縣,49.5,17.2,34.4,45.4,0.528,2.55,302.9
2026-07-20 16:00:00,宜蘭測站,宜蘭縣,42.5,27.2,44.6,48.6,0.464,1.45,259.9
2026-07-20 17:00:00,宜蘭測站,宜蘭縣,56.0,27.2,47.9,57.8,0.547,2.83,216.0
2026-07-20 18:00:00,宜蘭測站,宜蘭縣,61.3,28.0,45.6,47.1,0.558,1.95,254.6
2026-07-20 19:00:00,宜蘭測站,宜蘭縣,56.7,26.6,40.9,54.5,0.541,3.22,270.7
2026-07-20 20:00:00,宜蘭測站,宜蘭縣,52.9,18.7,31.0,50.8,0.547,2.34,252.8
2026-07-20 21:00:00,宜蘭測站,宜蘭縣,57.2,29.1,51.5,53.9,0.611,1.27,231.5
2026-07-20 22:00:00,宜蘭測站,宜蘭縣,60.2,26.6,37.1,48.8,0.532,1.5,153.0
2026-07-20 23:00:00,宜蘭測站,宜蘭縣,46.3,24.5,39.6,51.9,0.549,2.4,272.6
2026-07-21 00:00:00,宜蘭測站,宜蘭縣,38.7,23.1,35.2,42.1,0.458,1.76,344.4
2026-07-21 01:00:00,宜蘭測站,宜蘭縣,51.7,24.3,27.0,51.0,0.518,3.04,202.8
2026-07-21 02:00:00,宜蘭測站,宜蘭縣,45.5,23.2,34.2,35.4,0.45,2.54,161.5
2026-07-21 03:00:00,宜蘭測站,宜蘭縣,43.2,22.9,40.2,34.4,0.488,1.32,279.4
2026-07-21 04:00:00,宜蘭測站,宜蘭縣,43.5,22.5,35.1,28.7,0.527,2.59,333.7
2026-07-21 05:00:00,宜蘭測站,宜蘭縣,57.3,31.6,61.9,30.2,0.618,3.45,320.8
2026-07-21 06:00:00,宜蘭測站,宜蘭縣,51.4,27.0,43.3,33.8,0.425,1.95,34.9
2026-07-21 07:00:00,宜蘭測站,宜蘭縣,57.0,27.1,37.7,35.4,0.531,0.84,316.2
2026-07-21 08:00:00,宜蘭測站,宜蘭縣,67.2,25.6,54.3,35.0,0.619,5.33,310.8
2026-07-21 09:00:00,宜蘭測站,宜蘭縣,57.7,29.5,41.3,29.7,0.584,2.95,262.6
2026-07-21 10:00:00,宜蘭測站,宜蘭縣,61.6,32.1,62.9,30.7,0.565,1.09,152.4
2026-07-21 11:00:00,宜蘭測站,宜蘭縣,53.1,29.3,47.3,38.7,0.518,1.53,358.2
2026-07-21 12:00:00,宜蘭測站,宜蘭縣,41.2,17.0,36.0,36.9,0.438,3.02,306.3
2026-07-21 13:00:00,宜蘭測站,宜蘭縣,36.1,23.2,37.9,38.1,0.546,2.22,281.9
2026-07-21 14:00:00,宜蘭測站,宜蘭縣,50.0,25.2,37.2,51.1,0.559,2.48,246.5
2026-07-21 15:00:00,宜蘭測站,宜蘭縣,46.5,27.0,54.2,46.0,0.433,2.71,253.0
2026-07-21 16:00:00,宜蘭測站,宜蘭縣,50.7,20.6,26.1,46.6,0.48,2.17,258.0
2026-07-21 17:00:00,宜蘭測站,宜蘭縣,55.3,28.9,55.7,49.6,0.56,2.72,6.3
2026-07-21 18:00:00,宜蘭測站,宜蘭縣,52.4,27.9,41.0,50.4,0.552,1.74,253.9
2026-07-21 19:00:00,宜蘭測站,宜蘭縣,51.6,25.5,42.8,50.5,0.558,2.56,45.4
2026-07-21 20:00:00,宜蘭測站,宜蘭縣,52.6,22.0,32.2,48.2,0.607,2.28,276.5
2026-07-21 21:00:00,宜蘭測站,宜蘭縣,50.0,22.3,45.5,50.8,0.548,2.18,232.4
2026-07-21 22:00:00,宜蘭測站,宜蘭縣,45.2,22.4,31.0,42.8,0.443,3.53,346.2
2026-07-21 23:00:00,宜蘭測站,宜蘭縣,50.4,26.6,41.5,53.2,0.458,2.48,264.6
2026-07-22 00:00:00,宜蘭測站,宜蘭縣,50.9,26.5,35.6,42.6,0.433,2.77,300.5
2026-07-22 01:00:00,宜蘭測站,宜蘭縣,48.2,24.7,39.1,42.4,0.533,1.01,322.4
2026-07-22 02:00:00,宜蘭測站,宜蘭縣,39.1,19.1,33.9,34.6,0.367,2.76,310.7
2026-07-22 03:00:00,宜蘭測站,宜蘭縣,39.4,21.5,42.9,34.4,0.476,2.64,18.1
2026-07-22 04:00:00,宜蘭測站,宜蘭縣,52.5,25.5,44.7,39.3,0.485,4.14,128.9
2026-07-22 05:00:00,宜蘭測站,宜蘭縣,45.1,18.8,36.2,28.2,,1.3,259.0
2026-07-22 06:00:00,宜蘭測站,宜蘭縣,50.9,28.3,48.7,38.4,0.583,2.09,294.5
2026-07-22 07:00:00,宜蘭測站,宜蘭縣,58.2,28.3,47.3,38.1,0.503,2.6,351.1
2026-07-22 08:00:00,宜蘭測站,宜蘭縣,55.0,28.5,49.1,35.1,0.502,1.54,91.9
2026-07-22 09:00:00,宜蘭測站,宜蘭縣,52.0,24.4,42.8,39.2,0.568,2.46,32.3
2026-07-22 10:00:00,宜蘭測站,宜蘭縣,44.0,24.2,37.9,27.4,0.583,3.75,290.7
2026-07-22 11:00:00,宜蘭測站,宜蘭縣,47.3,19.9,29.7,36.1,0.481,3.38,88.8
2026-07-22 12:00:00,宜蘭測站,宜蘭縣,50.7,28.7,47.1,41.9,0.463,3.33,38.0
2026-07-22 13:00:00,宜蘭測站,宜蘭縣,45.4,17.0,36.0,41.3,0.471,1.64,284.1
2026-07-22 14:00:00,宜蘭測站,宜蘭縣,43.0,22.6,50.6,38.1,0.468,3.81,348.8
2026-07-22 15:00:00,宜蘭測站,宜蘭縣,44.2,23.1,30.7,44.7,0.493,1.91,27.9
2026-07-22 16:00:00,宜蘭測站,宜蘭縣,50.3,26.4,49.2,50.9,0.543,2.36,74.3
2026-07-22 17:00:00,宜蘭測站,宜蘭縣,50.0,21.4,37.3,49.0,0.506,3.05,74.3
2026-07-22 18:00:00,宜蘭測站,宜蘭縣,48.5,24.0,36.7,47.0,0.527,2.48,328.0
2026-07-22 19:00:00,宜蘭測站,宜蘭縣,48.7,24.5,50.0,55.2,0.5,2.8,3.1
2026-07-22 20:00:00,宜蘭測站,宜蘭縣,37.1,28.4,58.3,46.8,0.513,1.75,10.5
2026-07-22 21:00:00,宜蘭測站,宜蘭縣,45.8,22.1,45.1,50.1,0.462,2.87,133.3
2026-07-22 22:00:00,宜蘭測站,宜蘭縣,40.7,24.4,43.8,46.0,0.466,1.17,73.4
2026-07-22 23:00:00,宜蘭測站,宜蘭縣,33.9,23.2,43.8,41.9,0.537,2.63,30.1
2026-07-23 00:00:00,宜蘭測站,宜蘭縣,45.5,21.2,40.1,45.3,0.499,2.53,82.6
2026-07-23 01:00:00,宜蘭測站,宜蘭縣,38.3,25.1,46.2,44.1,0.447,3.46,30.4
2026-07-23 02:00:00,宜蘭測站,宜蘭縣,30.2,19.3,39.0,34.1,0.43,3.51,123.7
2026-07-23 03:00:00,宜蘭測站,宜蘭縣,38.6,25.5,32.6,30.4,0.454,3.24,34.4
2026-07-23 04:00:00,宜蘭測站,宜蘭縣,43.6,29.0,61.2,28.0,0.58,2.6,35.2
2026-07-23 05:00:00,宜蘭測站,宜蘭縣,39.3,20.0,33.1,29.8,0.398,,12.5
2026-07-23 06:00:00,宜蘭測站,宜蘭縣,38.8,21.8,41.7,30.4,0.483,3.29,165.4
2026-07-23 07:00:00,宜蘭測站,宜蘭縣,50.9,24.5,50.1,38.0,0.53,2.57,68.7
2026-07-23 08:00:00,宜蘭測站,宜蘭縣,38.6,22.7,44.2,35.5,0.522,2.33,84.3
2026-07-23 09:00:00,宜蘭測站,宜蘭縣,46.3,18.0,23.5,34.3,0.534,2.43,13.5
2026-07-23 10:00:00,宜蘭測站,宜蘭縣,43.2,30.7,61.9,32.3,0.464,2.55,47.1
2026-07-23 11:00:00,宜蘭測站,宜蘭縣,41.5,22.2,43.0,40.4,0.447,2.68,136.0
2026-07-23 12:00:00,宜蘭測站,宜蘭縣,41.7,27.1,52.0,43.7,0.462,2.95,313.9
2026-07-23 13:00:00,宜蘭測站,宜蘭縣,28.3,21.3,37.4,34.7,0.397,2.96,307.7
2026-07-23 14:00:00,宜蘭測站,宜蘭縣,39.4,22.5,44.2,36.6,0.413,3.74,42.7
2026-07-23 15:00:00,宜蘭測站,宜蘭縣,43.0,20.1,37.0,44.1,0.468,3.64,187.0
2026-07-23 16:00:00,宜蘭測站,宜蘭縣,42.8,22.0,35.2,52.9,0.41,2.32,92.5
2026-07-23 17:00:00,宜蘭測站,宜蘭縣,31.1,16.7,29.3,46.6,0.48,2.32,61.6
2026-07-23 18:00:00,宜蘭測站,宜蘭縣,44.6,21.3,41.7,39.0,0.524,2.69,104.2
2026-07-23 19:00:00,宜蘭測站,宜蘭縣,50.0,19.6,30.8,42.2,0.508,3.13,114.8
2026-07-23 20:00:00,宜蘭測站,宜蘭縣,42.0,22.4,32.9,50.1,0.403,3.66,55.4
2026-07-23 21:00:00,宜蘭測站,宜蘭縣,41.7,23.3,51.4,52.5,0.4,2.59,110.4
2026-07-23 22:00:00,宜蘭測站,宜蘭縣,26.6,13.0,16.8,38.8,0.341,2.76,52.9
2026-07-23 23:00:00,宜蘭測站,宜蘭縣,41.6,23.5,28.1,42.4,0.485,2.96,69.4
2026-07-24 00:00:00,宜蘭測站,宜蘭縣,33.0,19.7,37.6,41.8,0.439,1.88,40.1
2026-07-24 01:00:00,宜蘭測站,宜蘭縣,34.5,24.7,42.9,35.7,0.357,3.05,97.0
2026-07-24 02:00:00,宜蘭測站,宜蘭縣,38.0,22.6,37.7,32.0,0.472,2.65,198.7
2026-07-24 03:00:00,宜蘭測站,宜蘭縣,31.7,16.6,32.5,22.2,0.475,2.63,54.2
2026-07-24 04:00:00,宜蘭測站,宜蘭縣,35.1,19.2,26.2,35.3,0.419,2.46,166.5
2026-07-24 05:00:00,宜蘭測站,宜蘭縣,39.3,17.7,37.6,34.0,0.424,1.65,73.4
2026-07-24 06:00:00,宜蘭測站,宜蘭縣,43.2,27.6,38.7,36.2,0.464,3.82,117.9
